id,workout_id,exercise_id,weight,reps,set_number,created_at,user_id
4652,12,64,14.0,10,1,"2025-07-07 22:58:42",1
4653,12,64,14.0,10,1,"2025-07-07 22:58:42",1
4654,12,64,14.0,10,1,"2025-07-07 22:58:42",1
4655,12,64,14.0,9,1,"2025-07-07 22:58:42",1
4656,737,64,15.0,10,1,"2025-07-07 22:58:42",1
4657,737,64,15.0,10,1,"2025-07-07 22:58:42",1
4658,737,64,15.0,10,1,"2025-07-07 22:58:42",1
4659,21,64,14.0,12,1,"2025-07-07 22:58:42",1
4660,21,64,14.0,12,1,"2025-07-07 22:58:42",1
4661,21,64,14.0,10,1,"2025-07-07 22:58:42",1
4662,21,64,14.0,8,1,"2025-07-07 22:58:42",1
4663,26,64,14.0,13,1,"2025-07-07 22:58:42",1
4664,26,64,14.0,13,1,"2025-07-07 22:58:42",1
4665,26,64,14.0,11,1,"2025-07-07 22:58:42",1
4666,26,64,14.0,8,1,"2025-07-07 22:58:42",1
4667,28,64,14.0,14,1,"2025-07-07 22:58:42",1
4668,28,64,12.0,14,1,"2025-07-07 22:58:42",1
4669,28,64,14.0,10,1,"2025-07-07 22:58:42",1
4670,28,64,14.0,10,1,"2025-07-07 22:58:42",1
4671,741,64,16.0,8,1,"2025-07-07 22:58:42",1
4672,741,64,16.0,10,1,"2025-07-07 22:58:42",1
4673,741,64,16.0,10,1,"2025-07-07 22:58:42",1
4674,38,64,15.0,12,1,"2025-07-07 22:58:42",1
4675,38,64,15.0,10,1,"2025-07-07 22:58:42",1
4676,743,64,16.0,8,1,"2025-07-07 22:58:42",1
4677,743,64,16.0,9,1,"2025-07-07 22:58:42",1
4678,743,64,16.0,10,1,"2025-07-07 22:58:42",1
4679,743,64,16.0,9,1,"2025-07-07 22:58:42",1
4680,47,64,20.0,8,1,"2025-07-07 22:58:42",1
4681,47,64,20.0,8,1,"2025-07-07 22:58:42",1
4682,746,64,20.0,9,1,"2025-07-07 22:58:42",1
4683,746,64,20.0,9,1,"2025-07-07 22:58:42",1
4684,746,64,20.0,9,1,"2025-07-07 22:58:42",1
4685,747,64,20.0,9,1,"2025-07-07 22:58:42",1
4686,747,64,20.0,9,1,"2025-07-07 22:58:42",1
4687,747,64,20.0,9,1,"2025-07-07 22:58:42",1
4688,747,64,22.5,5,1,"2025-07-07 22:58:42",1
4689,66,64,22.5,10,1,"2025-07-07 22:58:42",1
4690,66,64,22.5,10,1,"2025-07-07 22:58:42",1
4691,66,64,22.5,7,1,"2025-07-07 22:58:42",1
4692,66,64,22.5,7,1,"2025-07-07 22:58:42",1
4693,72,64,22.0,10,1,"2025-07-07 22:58:42",1
4694,72,64,22.0,11,1,"2025-07-07 22:58:42",1
4695,72,64,22.0,9,1,"2025-07-07 22:58:42",1
4696,72,64,22.0,10,1,"2025-07-07 22:58:42",1
4697,76,64,24.0,10,1,"2025-07-07 22:58:42",1
4698,76,64,24.0,10,1,"2025-07-07 22:58:42",1
4699,76,64,24.0,10,1,"2025-07-07 22:58:42",1
4700,76,64,24.0,8,1,"2025-07-07 22:58:42",1
4701,751,64,25.0,8,1,"2025-07-07 22:58:42",1
4702,751,64,25.0,8,1,"2025-07-07 22:58:42",1
4703,751,64,25.0,8,1,"2025-07-07 22:58:42",1
4704,81,64,26.0,8,1,"2025-07-07 22:58:42",1
4705,81,64,26.0,8,1,"2025-07-07 22:58:42",1
4706,81,64,26.0,8,1,"2025-07-07 22:58:42",1
4707,85,64,25.0,8,1,"2025-07-07 22:58:42",1
4708,85,64,25.0,10,1,"2025-07-07 22:58:42",1
4709,85,64,25.0,10,1,"2025-07-07 22:58:42",1
4710,85,64,25.0,10,1,"2025-07-07 22:58:42",1
4711,91,64,25.0,10,1,"2025-07-07 22:58:42",1
4712,91,64,25.0,8,1,"2025-07-07 22:58:42",1
4713,91,64,25.0,8,1,"2025-07-07 22:58:42",1
4714,754,64,30.0,8,1,"2025-07-07 22:58:42",1
4715,754,64,30.0,8,1,"2025-07-07 22:58:42",1
4716,754,64,30.0,8,1,"2025-07-07 22:58:42",1
4717,755,64,30.0,9,1,"2025-07-07 22:58:42",1
4718,755,64,30.0,9,1,"2025-07-07 22:58:42",1
4719,755,64,30.0,7,1,"2025-07-07 22:58:42",1
4720,756,64,28.0,12,1,"2025-07-07 22:58:42",1
4721,756,64,28.0,10,1,"2025-07-07 22:58:42",1
4722,757,64,30.0,10,1,"2025-07-07 22:58:42",1
4723,757,64,30.0,10,1,"2025-07-07 22:58:42",1
4724,113,64,30.0,11,1,"2025-07-07 22:58:42",1
4725,113,64,30.0,6,1,"2025-07-07 22:58:42",1
4726,1352,64,38.0,8,1,"2025-07-07 22:58:42",1
4727,1352,64,38.0,6,1,"2025-07-07 22:58:42",1
4728,759,64,35.0,8,1,"2025-07-07 22:58:42",1
4729,759,64,35.0,8,1,"2025-07-07 22:58:42",1
4730,124,64,36.0,8,1,"2025-07-07 22:58:42",1
4731,124,64,36.0,5,1,"2025-07-07 22:58:42",1
4732,129,64,30.0,10,1,"2025-07-07 22:58:42",1
4733,129,64,30.0,5,1,"2025-07-07 22:58:42",1
4734,134,64,32.5,10,1,"2025-07-07 22:58:42",1
4735,1353,64,30.0,10,1,"2025-07-07 22:58:42",1
4736,1353,64,30.0,8,1,"2025-07-07 22:58:42",1
4737,142,64,0.0,10,1,"2025-07-07 22:58:42",1
4738,142,64,0.0,10,1,"2025-07-07 22:58:42",1
4739,763,64,0.0,10,1,"2025-07-07 22:58:42",1
4740,152,64,0.0,10,1,"2025-07-07 22:58:42",1
4741,152,64,25.0,10,1,"2025-07-07 22:58:42",1
4742,152,64,0.0,10,1,"2025-07-07 22:58:42",1
4743,764,64,0.0,10,1,"2025-07-07 22:58:42",1
4744,764,64,22.5,10,1,"2025-07-07 22:58:42",1
4745,764,64,22.5,10,1,"2025-07-07 22:58:42",1
4746,764,64,22.5,10,1,"2025-07-07 22:58:42",1
4747,765,64,0.0,10,1,"2025-07-07 22:58:42",1
4748,765,64,30.0,8,1,"2025-07-07 22:58:42",1
4749,765,64,0.0,10,1,"2025-07-07 22:58:42",1
4750,767,64,0.0,10,1,"2025-07-07 22:58:42",1
4751,767,64,0.0,20,1,"2025-07-07 22:58:42",1
4752,767,64,0.0,20,1,"2025-07-07 22:58:42",1
4753,770,64,0.0,10,1,"2025-07-07 22:58:42",1
4754,770,64,12.0,10,1,"2025-07-07 22:58:42",1
4755,770,64,12.0,10,1,"2025-07-07 22:58:42",1
4756,769,64,20.0,8,1,"2025-07-07 22:58:42",1
4757,193,64,0.0,10,1,"2025-07-07 22:58:42",1
4758,193,64,0.0,10,1,"2025-07-07 22:58:42",1
4759,196,64,0.0,10,1,"2025-07-07 22:58:42",1
4760,196,64,0.0,10,1,"2025-07-07 22:58:42",1
4761,196,64,20.0,8,1,"2025-07-07 22:58:42",1
4762,196,64,20.0,10,1,"2025-07-07 22:58:42",1
4763,204,64,0.0,10,1,"2025-07-07 22:58:42",1
4764,211,64,0.0,10,1,"2025-07-07 22:58:42",1
4765,211,64,0.0,10,1,"2025-07-07 22:58:42",1
4766,211,64,0.0,10,1,"2025-07-07 22:58:42",1
4767,213,64,0.0,10,1,"2025-07-07 22:58:42",1
4768,213,64,10.0,10,1,"2025-07-07 22:58:42",1
4769,213,64,24.0,6,1,"2025-07-07 22:58:42",1
4770,216,64,0.0,10,1,"2025-07-07 22:58:42",1
4771,216,64,20.0,8,1,"2025-07-07 22:58:42",1
4772,216,64,20.0,8,1,"2025-07-07 22:58:42",1
4773,219,64,0.0,10,1,"2025-07-07 22:58:42",1
4774,219,64,0.0,10,1,"2025-07-07 22:58:42",1
4775,219,64,0.0,10,1,"2025-07-07 22:58:42",1
4776,1354,64,0.0,10,1,"2025-07-07 22:58:42",1
4777,1354,64,20.0,8,1,"2025-07-07 22:58:42",1
4778,1354,64,26.0,8,1,"2025-07-07 22:58:42",1
4779,1354,64,26.0,6,1,"2025-07-07 22:58:42",1
4780,244,64,0.0,10,1,"2025-07-07 22:58:42",1
4781,244,64,32.0,10,1,"2025-07-07 22:58:42",1
4782,779,64,0.0,10,1,"2025-07-07 22:58:42",1
4783,253,64,0.0,10,1,"2025-07-07 22:58:42",1
4784,253,64,10.0,10,1,"2025-07-07 22:58:42",1
4785,253,64,36.0,6,1,"2025-07-07 22:58:42",1
4786,253,64,36.0,6,1,"2025-07-07 22:58:42",1
4787,258,64,30.0,5,1,"2025-07-07 22:58:42",1
4788,258,64,20.0,5,1,"2025-07-07 22:58:42",1
4789,260,64,26.0,9,1,"2025-07-07 22:58:42",1
4790,260,64,0.0,10,1,"2025-07-07 22:58:42",1
4791,260,64,26.0,5,1,"2025-07-07 22:58:42",1
4792,263,64,20.0,8,1,"2025-07-07 22:58:42",1
4793,263,64,0.0,10,1,"2025-07-07 22:58:42",1
4794,263,64,0.0,10,1,"2025-07-07 22:58:42",1
4795,1355,64,0.0,10,1,"2025-07-07 22:58:42",1
4796,1355,64,20.0,8,1,"2025-07-07 22:58:42",1
4797,1355,64,35.0,8,1,"2025-07-07 22:58:42",1
4798,1355,64,45.0,3,1,"2025-07-07 22:58:42",1
4799,1355,64,0.0,10,1,"2025-07-07 22:58:42",1
4800,1356,64,0.0,10,1,"2025-07-07 22:58:42",1
4801,1356,64,16.0,5,1,"2025-07-07 22:58:42",1
4802,1356,64,16.0,5,1,"2025-07-07 22:58:42",1
4803,287,64,0.0,10,1,"2025-07-07 22:58:42",1
4804,287,64,15.0,8,1,"2025-07-07 22:58:42",1
4805,287,64,20.0,7,1,"2025-07-07 22:58:42",1
4806,287,64,0.0,6,1,"2025-07-07 22:58:42",1
4807,295,64,0.0,10,1,"2025-07-07 22:58:42",1
4808,295,64,0.0,10,1,"2025-07-07 22:58:42",1
4809,1357,64,0.0,10,1,"2025-07-07 22:58:42",1
4810,1357,64,20.0,10,1,"2025-07-07 22:58:42",1
4811,1357,64,30.0,6,1,"2025-07-07 22:58:42",1
4812,1357,64,0.0,10,1,"2025-07-07 22:58:42",1
4813,1357,64,0.0,10,1,"2025-07-07 22:58:42",1
4814,1357,64,40.0,5,1,"2025-07-07 22:58:42",1
4815,1357,64,40.0,6,1,"2025-07-07 22:58:42",1
4816,1357,64,40.0,3,1,"2025-07-07 22:58:42",1
4817,785,64,20.0,10,1,"2025-07-07 22:58:42",1
4818,785,64,20.0,9,1,"2025-07-07 22:58:42",1
4819,785,64,0.0,10,1,"2025-07-07 22:58:42",1
4820,785,64,20.0,8,1,"2025-07-07 22:58:42",1
4821,785,64,0.0,5,1,"2025-07-07 22:58:42",1
4822,786,64,0.0,10,1,"2025-07-07 22:58:42",1
4823,785,64,0.0,10,1,"2025-07-07 22:58:42",1
4824,317,64,0.0,10,1,"2025-07-07 22:58:42",1
4825,317,64,20.0,8,1,"2025-07-07 22:58:42",1
4826,317,64,30.0,6,1,"2025-07-07 22:58:42",1
4827,317,64,20.0,10,1,"2025-07-07 22:58:42",1
4828,317,64,30.0,6,1,"2025-07-07 22:58:42",1
4829,327,64,30.0,6,1,"2025-07-07 22:58:42",1
4830,327,64,30.0,6,1,"2025-07-07 22:58:42",1
4831,327,64,20.0,7,1,"2025-07-07 22:58:42",1
4832,333,64,0.0,10,1,"2025-07-07 22:58:42",1
4833,333,64,20.0,8,1,"2025-07-07 22:58:42",1
4834,333,64,35.0,6,1,"2025-07-07 22:58:42",1
4835,333,64,35.0,6,1,"2025-07-07 22:58:42",1
4836,333,64,0.0,10,1,"2025-07-07 22:58:42",1
4837,1358,64,0.0,10,1,"2025-07-07 22:58:42",1
4838,1358,64,20.0,8,1,"2025-07-07 22:58:42",1
4839,1358,64,35.0,7,1,"2025-07-07 22:58:42",1
4840,1358,64,35.0,7,1,"2025-07-07 22:58:42",1
4841,1358,64,20.0,10,1,"2025-07-07 22:58:42",1
4842,339,64,20.0,10,1,"2025-07-07 22:58:42",1
4843,339,64,35.0,7,1,"2025-07-07 22:58:42",1
4844,341,64,20.0,10,1,"2025-07-07 22:58:42",1
4845,341,64,35.0,8,1,"2025-07-07 22:58:42",1
4846,341,64,35.0,5,1,"2025-07-07 22:58:42",1
4847,583,28,100.0,10,1,"2025-07-07 22:58:42",1
4848,583,28,100.0,10,1,"2025-07-07 22:58:42",1
4849,793,28,140.0,5,1,"2025-07-07 22:58:42",1
4850,793,28,140.0,0,1,"2025-07-07 22:58:42",1
4851,791,28,140.0,5,1,"2025-07-07 22:58:42",1
4852,791,28,160.0,3,1,"2025-07-07 22:58:42",1
4853,791,28,160.0,6,1,"2025-07-07 22:58:42",1
4854,792,28,170.0,5,1,"2025-07-07 22:58:42",1
4855,792,28,175.0,4,1,"2025-07-07 22:58:42",1
4856,792,28,175.0,4,1,"2025-07-07 22:58:42",1
4857,584,28,170.0,5,1,"2025-07-07 22:58:42",1
4858,584,28,180.0,5,1,"2025-07-07 22:58:42",1
4859,584,28,180.0,5,1,"2025-07-07 22:58:42",1
4860,585,28,170.0,3,1,"2025-07-07 22:58:42",1
4861,585,28,170.0,5,1,"2025-07-07 22:58:42",1
4862,586,28,180.0,5,1,"2025-07-07 22:58:42",1
4863,586,28,180.0,5,1,"2025-07-07 22:58:42",1
4864,587,28,170.0,5,1,"2025-07-07 22:58:42",1
4865,587,28,170.0,5,1,"2025-07-07 22:58:42",1
4866,588,28,180.0,5,1,"2025-07-07 22:58:42",1
4867,588,28,185.0,5,1,"2025-07-07 22:58:42",1
4868,588,28,185.0,5,1,"2025-07-07 22:58:42",1
4869,589,28,180.0,3,1,"2025-07-07 22:58:42",1
4870,589,28,190.0,7,1,"2025-07-07 22:58:42",1
4871,589,28,190.0,3,1,"2025-07-07 22:58:42",1
4872,590,28,170.0,4,1,"2025-07-07 22:58:42",1
4873,590,28,190.0,8,1,"2025-07-07 22:58:42",1
4874,590,28,180.0,5,1,"2025-07-07 22:58:42",1
4875,591,28,200.0,5,1,"2025-07-07 22:58:42",1
4876,591,28,200.0,2,1,"2025-07-07 22:58:42",1
4877,591,28,160.0,5,1,"2025-07-07 22:58:42",1
4878,592,28,180.0,3,1,"2025-07-07 22:58:42",1
4879,592,28,205.0,6,1,"2025-07-07 22:58:42",1
4880,592,28,210.0,3,1,"2025-07-07 22:58:42",1
4881,593,28,170.0,3,1,"2025-07-07 22:58:42",1
4882,593,28,210.0,5,1,"2025-07-07 22:58:42",1
4883,593,28,190.0,5,1,"2025-07-07 22:58:42",1
4884,594,28,190.0,3,1,"2025-07-07 22:58:42",1
4885,594,28,210.0,5,1,"2025-07-07 22:58:42",1
4886,594,28,5.0,190,1,"2025-07-07 22:58:42",1
4887,595,28,210.0,8,1,"2025-07-07 22:58:42",1
4888,358,28,180.0,1,1,"2025-07-07 22:58:42",1
4889,358,28,220.0,3,1,"2025-07-07 22:58:42",1
4890,358,28,180.0,1,1,"2025-07-07 22:58:42",1
4891,597,28,180.0,1,1,"2025-07-07 22:58:42",1
4892,597,28,215.0,5,1,"2025-07-07 22:58:42",1
4893,597,28,215.0,1,1,"2025-07-07 22:58:42",1
4894,598,28,180.0,3,1,"2025-07-07 22:58:42",1
4895,598,28,220.0,0,1,"2025-07-07 22:58:42",1
4896,598,28,220.0,4,1,"2025-07-07 22:58:42",1
4897,599,28,190.0,1,1,"2025-07-07 22:58:42",1
4898,599,28,230.0,4,1,"2025-07-07 22:58:42",1
4899,600,28,220.0,5,1,"2025-07-07 22:58:42",1
4900,601,28,220.0,3,1,"2025-07-07 22:58:42",1
4901,601,28,190.0,4,1,"2025-07-07 22:58:42",1
4902,601,28,190.0,4,1,"2025-07-07 22:58:42",1
4903,602,28,225.0,4,1,"2025-07-07 22:58:42",1
4904,602,28,190.0,3,1,"2025-07-07 22:58:42",1
4905,603,28,190.0,1,1,"2025-07-07 22:58:42",1
4906,603,28,220.0,3,1,"2025-07-07 22:58:42",1
4907,603,28,190.0,3,1,"2025-07-07 22:58:42",1
4908,604,28,220.0,1,1,"2025-07-07 22:58:42",1
4909,604,28,220.0,1,1,"2025-07-07 22:58:42",1
4910,605,28,190.0,2,1,"2025-07-07 22:58:42",1
4911,605,28,210.0,5,1,"2025-07-07 22:58:42",1
4912,605,28,220.0,1,1,"2025-07-07 22:58:42",1
4913,368,28,200.0,3,1,"2025-07-07 22:58:42",1
4914,368,28,210.0,5,1,"2025-07-07 22:58:42",1
4915,368,28,212.0,7,1,"2025-07-07 22:58:42",1
4916,607,28,210.0,3,1,"2025-07-07 22:58:42",1
4917,607,28,222.0,5,1,"2025-07-07 22:58:42",1
4918,608,28,200.0,1,1,"2025-07-07 22:58:42",1
4919,608,28,220.0,1,1,"2025-07-07 22:58:42",1
4920,609,28,225.0,1,1,"2025-07-07 22:58:42",1
4921,609,28,230.0,4,1,"2025-07-07 22:58:42",1
4922,610,28,232.0,3,1,"2025-07-07 22:58:42",1
4923,611,28,240.0,1,1,"2025-07-07 22:58:42",1
4924,611,28,245.0,1,1,"2025-07-07 22:58:42",1
4925,611,28,190.0,5,1,"2025-07-07 22:58:42",1
4926,612,28,220.0,3,1,"2025-07-07 22:58:42",1
4927,613,28,160.0,5,1,"2025-07-07 22:58:42",1
4928,613,28,160.0,5,1,"2025-07-07 22:58:42",1
4929,614,28,180.0,4,1,"2025-07-07 22:58:42",1
4930,614,28,190.0,7,1,"2025-07-07 22:58:42",1
4931,615,28,220.0,3,1,"2025-07-07 22:58:42",1
4932,615,28,220.0,1,1,"2025-07-07 22:58:42",1
4933,615,28,180.0,7,1,"2025-07-07 22:58:42",1
4934,616,28,190.0,5,1,"2025-07-07 22:58:42",1
4935,616,28,190.0,8,1,"2025-07-07 22:58:42",1
4936,617,28,200.0,6,1,"2025-07-07 22:58:42",1
4937,617,28,200.0,1,1,"2025-07-07 22:58:42",1
4938,618,28,210.0,5,1,"2025-07-07 22:58:42",1
4939,619,28,212.0,5,1,"2025-07-07 22:58:42",1
4940,620,28,210.0,1,1,"2025-07-07 22:58:42",1
4941,621,28,217.0,3,1,"2025-07-07 22:58:42",1
4942,621,28,180.0,5,1,"2025-07-07 22:58:42",1
4943,621,28,180.0,5,1,"2025-07-07 22:58:42",1
4944,622,28,180.0,3,1,"2025-07-07 22:58:42",1
4945,622,28,210.0,5,1,"2025-07-07 22:58:42",1
4946,622,28,180.0,5,1,"2025-07-07 22:58:42",1
4947,623,28,225.0,3,1,"2025-07-07 22:58:42",1
4948,623,28,180.0,6,1,"2025-07-07 22:58:42",1
4949,623,28,180.0,5,1,"2025-07-07 22:58:42",1
4950,624,28,220.0,4,1,"2025-07-07 22:58:42",1
4951,624,28,180.0,5,1,"2025-07-07 22:58:42",1
4952,624,28,180.0,2,1,"2025-07-07 22:58:42",1
4953,625,28,230.0,1,1,"2025-07-07 22:58:42",1
4954,625,28,180.0,5,1,"2025-07-07 22:58:42",1
4955,625,28,180.0,5,1,"2025-07-07 22:58:42",1
4956,626,28,180.0,5,1,"2025-07-07 22:58:42",1
4957,626,28,180.0,5,1,"2025-07-07 22:58:42",1
4958,627,28,210.0,2,1,"2025-07-07 22:58:42",1
4959,628,28,180.0,3,1,"2025-07-07 22:58:42",1
4960,628,28,200.0,1,1,"2025-07-07 22:58:42",1
4961,628,28,205.0,5,1,"2025-07-07 22:58:42",1
4962,629,28,180.0,2,1,"2025-07-07 22:58:42",1
4963,629,28,210.0,3,1,"2025-07-07 22:58:42",1
4964,629,28,220.0,4,1,"2025-07-07 22:58:42",1
4965,630,28,180.0,3,1,"2025-07-07 22:58:42",1
4966,630,28,210.0,1,1,"2025-07-07 22:58:42",1
4967,630,28,225.0,3,1,"2025-07-07 22:58:42",1
4968,631,28,180.0,2,1,"2025-07-07 22:58:42",1
4969,631,28,230.0,3,1,"2025-07-07 22:58:42",1
4970,631,28,180.0,5,1,"2025-07-07 22:58:42",1
4971,632,28,180.0,5,1,"2025-07-07 22:58:42",1
4972,632,28,220.0,1,1,"2025-07-07 22:58:42",1
4973,632,28,240.0,1,1,"2025-07-07 22:58:42",1
4974,633,28,180.0,3,1,"2025-07-07 22:58:42",1
4975,633,28,220.0,5,1,"2025-07-07 22:58:42",1
4976,633,28,180.0,5,1,"2025-07-07 22:58:42",1
4977,634,28,180.0,3,1,"2025-07-07 22:58:42",1
4978,634,28,220.0,3,1,"2025-07-07 22:58:42",1
4979,634,28,230.0,1,1,"2025-07-07 22:58:42",1
4980,635,28,180.0,3,1,"2025-07-07 22:58:42",1
4981,635,28,210.0,2,1,"2025-07-07 22:58:42",1
4982,635,28,230.0,3,1,"2025-07-07 22:58:42",1
4983,404,28,180.0,1,1,"2025-07-07 22:58:42",1
4984,404,28,220.0,1,1,"2025-07-07 22:58:42",1
4985,404,28,235.0,1,1,"2025-07-07 22:58:42",1
4986,637,28,180.0,5,1,"2025-07-07 22:58:42",1
4987,637,28,180.0,5,1,"2025-07-07 22:58:42",1
4988,637,28,222.0,5,1,"2025-07-07 22:58:42",1
4989,638,28,200.0,3,1,"2025-07-07 22:58:42",1
4990,638,28,235.0,1,1,"2025-07-07 22:58:42",1
4991,639,28,180.0,3,1,"2025-07-07 22:58:42",1
4992,639,28,210.0,5,1,"2025-07-07 22:58:42",1
4993,640,28,210.0,5,1,"2025-07-07 22:58:42",1
4994,640,28,170.0,5,1,"2025-07-07 22:58:42",1
4995,641,28,180.0,5,1,"2025-07-07 22:58:42",1
4996,641,28,210.0,3,1,"2025-07-07 22:58:42",1
4997,641,28,220.0,4,1,"2025-07-07 22:58:42",1
4998,642,28,180.0,3,1,"2025-07-07 22:58:42",1
4999,642,28,220.0,5,1,"2025-07-07 22:58:42",1
5000,642,28,180.0,0,1,"2025-07-07 22:58:42",1
5001,643,28,220.0,5,1,"2025-07-07 22:58:42",1
5002,643,28,200.0,3,1,"2025-07-07 22:58:42",1
5003,643,28,200.0,2,1,"2025-07-07 22:58:42",1
5004,644,28,180.0,3,1,"2025-07-07 22:58:42",1
5005,644,28,180.0,5,1,"2025-07-07 22:58:42",1
5006,644,28,180.0,5,1,"2025-07-07 22:58:42",1
5007,644,28,180.0,5,1,"2025-07-07 22:58:42",1
5008,645,28,180.0,2,1,"2025-07-07 22:58:42",1
5009,646,28,180.0,2,1,"2025-07-07 22:58:42",1
5010,646,28,210.0,3,1,"2025-07-07 22:58:42",1
5011,646,28,230.0,1,1,"2025-07-07 22:58:42",1
5012,646,28,140.0,5,1,"2025-07-07 22:58:42",1
5013,647,28,180.0,1,1,"2025-07-07 22:58:42",1
5014,647,28,230.0,3,1,"2025-07-07 22:58:42",1
5015,647,28,230.0,3,1,"2025-07-07 22:58:42",1
5016,647,28,140.0,10,1,"2025-07-07 22:58:42",1
5017,648,28,180.0,4,1,"2025-07-07 22:58:42",1
5018,648,28,210.0,1,1,"2025-07-07 22:58:42",1
5019,648,28,230.0,1,1,"2025-07-07 22:58:42",1
5020,648,28,235.0,1,1,"2025-07-07 22:58:42",1
5021,649,28,180.0,5,1,"2025-07-07 22:58:42",1
5022,649,28,220.0,1,1,"2025-07-07 22:58:42",1
5023,649,28,180.0,5,1,"2025-07-07 22:58:42",1
5024,649,28,180.0,8,1,"2025-07-07 22:58:42",1
5025,650,28,180.0,5,1,"2025-07-07 22:58:42",1
5026,650,28,200.0,5,1,"2025-07-07 22:58:42",1
5027,650,28,220.0,5,1,"2025-07-07 22:58:42",1
5028,650,28,180.0,5,1,"2025-07-07 22:58:42",1
5029,651,28,180.0,3,1,"2025-07-07 22:58:42",1
5030,651,28,210.0,3,1,"2025-07-07 22:58:42",1
5031,651,28,230.0,1,1,"2025-07-07 22:58:42",1
5032,652,28,180.0,5,1,"2025-07-07 22:58:42",1
5033,652,28,200.0,5,1,"2025-07-07 22:58:42",1
5034,653,28,210.0,3,1,"2025-07-07 22:58:42",1
5035,653,28,230.0,2,1,"2025-07-07 22:58:42",1
5036,653,28,180.0,5,1,"2025-07-07 22:58:42",1
5037,653,28,180.0,5,1,"2025-07-07 22:58:42",1
5038,654,28,160.0,5,1,"2025-07-07 22:58:42",1
5039,654,28,190.0,8,1,"2025-07-07 22:58:42",1
5040,654,28,190.0,8,1,"2025-07-07 22:58:42",1
5041,655,28,180.0,5,1,"2025-07-07 22:58:42",1
5042,655,28,210.0,3,1,"2025-07-07 22:58:42",1
5043,656,28,180.0,3,1,"2025-07-07 22:58:42",1
5044,656,28,210.0,3,1,"2025-07-07 22:58:42",1
5045,656,28,220.0,1,1,"2025-07-07 22:58:42",1
5046,657,28,180.0,4,1,"2025-07-07 22:58:42",1
5047,657,28,200.0,5,1,"2025-07-07 22:58:42",1
5048,657,28,200.0,5,1,"2025-07-07 22:58:42",1
5049,657,28,200.0,5,1,"2025-07-07 22:58:42",1
5050,658,28,180.0,5,1,"2025-07-07 22:58:42",1
5051,658,28,210.0,5,1,"2025-07-07 22:58:42",1
5052,659,28,160.0,3,1,"2025-07-07 22:58:42",1
5053,659,28,190.0,3,1,"2025-07-07 22:58:42",1
5054,659,28,222.0,3,1,"2025-07-07 22:58:42",1
5055,659,28,210.0,3,1,"2025-07-07 22:58:42",1
5056,660,28,180.0,5,1,"2025-07-07 22:58:42",1
5057,660,28,210.0,5,1,"2025-07-07 22:58:42",1
5058,660,28,220.0,3,1,"2025-07-07 22:58:42",1
5059,660,28,180.0,8,1,"2025-07-07 22:58:42",1
5060,661,28,200.0,5,1,"2025-07-07 22:58:42",1
5061,661,28,210.0,5,1,"2025-07-07 22:58:42",1
5062,661,28,215.0,1,1,"2025-07-07 22:58:42",1
5063,662,28,190.0,3,1,"2025-07-07 22:58:42",1
5064,662,28,210.0,3,1,"2025-07-07 22:58:42",1
5065,663,28,160.0,5,1,"2025-07-07 22:58:42",1
5066,663,28,190.0,5,1,"2025-07-07 22:58:42",1
5067,663,28,220.0,6,1,"2025-07-07 22:58:42",1
5068,663,28,210.0,5,1,"2025-07-07 22:58:42",1
5069,664,28,180.0,5,1,"2025-07-07 22:58:42",1
5070,664,28,200.0,3,1,"2025-07-07 22:58:42",1
5071,664,28,220.0,3,1,"2025-07-07 22:58:42",1
5072,664,28,180.0,10,1,"2025-07-07 22:58:42",1
5073,665,28,160.0,5,1,"2025-07-07 22:58:42",1
5074,665,28,200.0,5,1,"2025-07-07 22:58:42",1
5075,666,28,160.0,3,1,"2025-07-07 22:58:42",1
5076,666,28,200.0,3,1,"2025-07-07 22:58:42",1
5077,666,28,210.0,3,1,"2025-07-07 22:58:42",1
5078,667,28,150.0,5,1,"2025-07-07 22:58:42",1
5079,667,28,220.0,1,1,"2025-07-07 22:58:42",1
5080,667,28,190.0,5,1,"2025-07-07 22:58:42",1
5081,667,28,190.0,5,1,"2025-07-07 22:58:42",1
5082,668,28,180.0,3,1,"2025-07-07 22:58:42",1
5083,668,28,210.0,7,1,"2025-07-07 22:58:42",1
5084,669,28,160.0,4,1,"2025-07-07 22:58:42",1
5085,670,28,180.0,5,1,"2025-07-07 22:58:42",1
5086,670,28,190.0,4,1,"2025-07-07 22:58:42",1
5087,670,28,200.0,5,1,"2025-07-07 22:58:42",1
5088,671,28,160.0,3,1,"2025-07-07 22:58:42",1
5089,671,28,180.0,3,1,"2025-07-07 22:58:42",1
5090,671,28,185.0,4,1,"2025-07-07 22:58:42",1
5091,672,28,160.0,3,1,"2025-07-07 22:58:42",1
5092,672,28,190.0,4,1,"2025-07-07 22:58:42",1
5093,672,28,190.0,4,1,"2025-07-07 22:58:42",1
5094,673,28,160.0,5,1,"2025-07-07 22:58:42",1
5095,673,28,190.0,5,1,"2025-07-07 22:58:42",1
5096,673,28,200.0,3,1,"2025-07-07 22:58:42",1
5097,673,28,160.0,5,1,"2025-07-07 22:58:42",1
5098,674,28,140.0,3,1,"2025-07-07 22:58:42",1
5099,674,28,170.0,3,1,"2025-07-07 22:58:42",1
5100,674,28,200.0,4,1,"2025-07-07 22:58:42",1
